SeasonID,SprintIndex,FullName,WinnerQualificationSum,WinnerRaceSum,FastestLapSum,RacesTotal,WinnerRaceUnique,WinnerQualificationUnique,FastestLapUnique,CompetitionWins,CompetitionPoles,CompetitionFastLaps,CompetitionRating
2021,2,Antonio Giovinazzi,0,0,0.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Carlos Sainz,0,0,0.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Charles Leclerc,2,0,0.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Daniel Ricciardo,0,1,1.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Esteban Ocon,0,1,0.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Fernando Alonso,0,0,0.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,George Russell,0,0,0.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Kimi Räikkönen,0,0,0.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Lance Stroll,0,0,0.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Lando Norris,1,0,1.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Lewis Hamilton,8,8,7.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Max Verstappen,8,9,9.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Mick Schumacher,0,0,0.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Nicholas Latifi,0,0,0.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Nikita Mazepin,0,0,0.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Pierre Gasly,0,0,1.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Robert Kubica,0,0,0.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Sebastian Vettel,0,0,0.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Sergio Perez,0,1,2.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Valtteri Bottas,3,1,3.0,25,6,5,7,0.24,0.2,0.28,2.40
2021,2,Yuki Tsunoda,0,0,0.0,25,6,5,7,0.24,0.2,0.28,2.40
