DriverID,FullName,LastName,SeasonID,SprintIndex,Number,Color,Team,DriverIDT,CountryCode,CountryCodeRus,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,Label,RacesParticipated,Teammate,TeammateAbb
4,Lando Norris,Norris,2021,0,4,#FF9800,McLaren,4_McLaren,GBR,Великобритания,8.14,5.70,-,3.33,6.67,6.666666666666666,6.666666666666666,6.67,-,4.88,5.30,5.477283977670301,5.192528735632184,5.211937028492714,7.25,6.31,7.43,2021,3.0,Daniel Ricciardo,RIC
4,Lando Norris,Norris,2021,1,4,#FF9800,McLaren,4_McLaren,GBR,Великобритания,8.35,6.84,6.82,4.76,8.10,1.9047619047619047,7.619047619047619,4.55,5.60,4.98,5.34,4.36746464560722,5.339269837657563,5.15031244754239,7.19,5.45,7.61,2021,22.0,Daniel Ricciardo,RIC
4,Lando Norris,Norris,2021,2,4,#FF9800,McLaren,4_McLaren,GBR,Великобритания,8.33,6.69,6.82,4.58,7.92,2.5,7.5,4.80,5.60,4.97,5.33,4.506192062115105,5.320129693915122,5.158350436361997,7.20,5.56,7.58,2021,25.0,Daniel Ricciardo,RIC
4,Lando Norris,Norris,2022,0,4,#F58020,McLaren,4_McLaren,GBR,Великобритания,7.26,5.44,6.82,6.67,10.00,10.0,3.333333333333333,3.33,5.60,4.88,5.16,5.0,4.256836871294702,4.194036569921382,6.09,6.54,6.84,2022,3.0,Daniel Ricciardo,RIC
4,Lando Norris,Norris,2022,1,4,#F58020,McLaren,4_McLaren,GBR,Великобритания,7.58,5.58,9.09,6.19,8.57,3.8095238095238093,7.142857142857143,5.91,5.90,5.23,5.77,4.829519790024936,5.408838250648502,5.6949730196998525,5.17,5.26,6.86,2022,22.0,Daniel Ricciardo,RIC
4,Lando Norris,Norris,2022,2,4,#F58020,McLaren,4_McLaren,GBR,Великобритания,7.54,5.56,9.09,6.25,8.75,4.583333333333333,6.666666666666666,5.60,5.90,5.19,5.69,4.850829816271818,5.264838078229278,5.514860645726436,5.28,5.42,6.86,2022,25.0,Daniel Ricciardo,RIC
4,Lando Norris,Norris,2023,0,4,#F58020,McLaren,4_McLaren,GBR,Великобритания,6.83,7.70,6.67,6.67,5.00,3.333333333333333,6.666666666666666,3.33,5.68,5.41,5.25,3.7124936221687648,5.486154800966695,7.128182299264854,7.65,3.30,6.39,2023,6.0,Oscar Piastri,PIA
4,Lando Norris,Norris,2023,1,4,#F58020,McLaren,4_McLaren,GBR,Великобритания,6.70,6.33,6.82,6.11,7.78,5.555555555555555,7.777777777777778,5.91,5.37,5.50,5.62,4.847254425043682,5.3919296899847335,6.027836825443805,6.79,5.83,6.49,2023,22.0,Oscar Piastri,PIA
4,Lando Norris,Norris,2023,2,4,#F58020,McLaren,4_McLaren,GBR,Великобритания,6.73,6.63,6.79,6.25,7.08,5.0,7.5,5.36,5.44,5.48,5.53,4.563564224324954,5.415485967730223,6.203892101255173,6.98,5.28,6.47,2023,28.0,Oscar Piastri,PIA
4,Lando Norris,Norris,2024,0,4,#FF8000,McLaren,4_McLaren,GBR,Великобритания,5.84,5.80,6.67,4.00,4.00,4.0,6.0,5.00,5.54,4.25,5.23,4.162877997914494,4.509689662893683,5.045705183369174,8.58,5.68,5.80,2024,6.0,Oscar Piastri,PIA
