SeasonID,EventIndex,EventNumber,RaceID,SprintIndex,Team,PaceDiffAvg,PaceDiffClearAvg,PaceDiffMeanAvg,PaceDiffClearMeanAvg,PaceDiffDeltaAvg,PaceDiffClearDeltaAvg,PaceDiffLapsCountBetterID,PaceDiffClearLapsCountBetterID,PaceDiffValueBetterID,PaceDiffValueBetter
2021,9,10,2021100,0,Red Bull Racing,0.394,0.956,0.345,0.943,3.452,2.257,2.0,2.0,2.0,1.9320666666666664
2021,9,10,2021100,0,Mercedes,1.763,1.772,1.763,1.772,0.299,0.282,1.0,1.0,1.0,1.9124
2021,9,10,2021100,0,Ferrari,0.558,0.585,0.558,0.585,1.694,1.675,6.0,6.0,6.0,1.4049333333333331
2021,9,10,2021100,0,McLaren,0.664,0.747,0.664,0.747,0.371,0.357,4.0,4.0,4.0,0.8498
2021,9,10,2021100,0,Alpine,-0.484,-0.443,-0.484,-0.443,-0.026,-0.016,19.0,19.0,13.0,-0.471
2021,9,10,2021100,0,Aston Martin,-0.51,-0.432,-0.51,-0.432,0.272,0.256,15.0,15.0,15.0,-0.3738
2021,9,10,2021100,0,Williams,-0.589,-0.508,-0.589,-0.508,0.265,0.149,18.0,18.0,14.0,-0.4564
2021,9,10,2021100,0,Alpha Tauri,-0.555,-0.496,-0.555,-0.496,0.058,0.046,9.0,9.0,17.0,-0.5253333333333333
2021,9,10,2021100,0,Alfa Romeo,-0.633,-0.574,-0.633,-0.574,0.076,0.126,11.0,11.0,11.0,-0.5950000000000001
2021,9,10,2021100,0,Haas F1 Team,-1.608,-1.543,-1.608,-1.543,0.251,0.24,16.0,16.0,16.0,-1.4827333333333332
2021,14,14,2021140,0,Mercedes,1.332,1.348,1.332,1.348,1.114,1.147,3.0,3.0,3.0,1.8886428571428573
2021,14,14,2021140,0,Red Bull Racing,1.019,1.132,1.019,1.132,1.638,1.502,2.0,2.0,2.0,1.8383571428571428
2021,14,14,2021140,0,McLaren,0.933,0.951,0.933,0.951,0.247,0.232,7.0,7.0,7.0,1.0567857142857142
2021,14,14,2021140,0,Ferrari,0.478,0.509,0.478,0.509,0.262,0.324,6.0,6.0,6.0,0.6091428571428572
2021,14,14,2021140,0,Alfa Romeo,-0.777,-0.752,-0.777,-0.752,1.905,1.902,12.0,12.0,12.0,0.1757142857142857
2021,14,14,2021140,0,Aston Martin,-0.337,-0.265,-0.337,-0.265,0.02,0.048,10.0,10.0,10.0,-0.3263571428571428
2021,14,14,2021140,0,Alpine,-0.391,-0.365,-0.391,-0.365,0.162,0.109,19.0,19.0,19.0,-0.3098571428571429
2021,14,14,2021140,0,Williams,-0.598,-0.556,-0.598,-0.556,-0.033,0.011,equal,equal,14.0,-0.5815
2021,14,14,2021140,0,Alpha Tauri,-,-,-,-,-,-,,,-,
2021,14,14,2021140,0,Haas F1 Team,-1.818,-1.68,-1.818,-1.68,0.167,0.237,20.0,20.0,20.0,-1.734714285714286
2021,20,19,2021190,0,Mercedes,0.894,0.971,0.894,0.971,0.472,0.382,3.0,3.0,3.0,1.1304090909090907
2021,20,19,2021190,0,Red Bull Racing,0.783,0.842,0.783,0.842,0.811,0.759,2.0,2.0,2.0,1.1883636363636365
2021,20,19,2021190,0,Ferrari,0.282,0.41,0.282,0.41,0.177,0.1,8.0,8.0,8.0,0.3704090909090908
2021,20,19,2021190,0,McLaren,0.105,0.173,0.105,0.173,0.496,0.458,4.0,4.0,4.0,0.3529545454545454
2021,20,19,2021190,0,Alpha Tauri,-0.325,-0.292,-0.325,-0.292,0.39,0.382,17.0,17.0,17.0,-0.1302272727272727
2021,20,19,2021190,0,Alpine,-0.117,-0.058,-0.117,-0.057,-0.024,-0.049,19.0,19.0,19.0,-0.1048181818181818
2021,20,19,2021190,0,Aston Martin,-0.241,-0.189,-0.241,-0.189,0.255,0.217,15.0,15.0,15.0,-0.1139090909090909
2021,20,19,2021190,0,Alfa Romeo,-0.4,-0.355,-0.4,-0.355,0.065,0.025,12.0,12.0,12.0,-0.3673181818181818
2021,20,19,2021190,0,Williams,-0.464,-0.445,-0.465,-0.445,0.001,-0.022,18.0,18.0,18.0,-0.4641363636363636
2021,20,19,2021190,0,Haas F1 Team,-1.176,-1.059,-1.176,-1.059,0.216,0.149,16.0,16.0,16.0,-1.0685909090909091
