DriverID,FullName,LastName,SeasonID,SprintIndex,Number,Color,Team,DriverIDT,CountryCode,CountryCodeRus,ConsistencyNormalizedAvg,OvertakesNormalizedAvg,QualiTeammateDiscreteAvg,ConsistencyTeammateDiscreteAvg,PaceTeammateDiscreteAvg,StartTeammateDiscreteAvg,OvertakesTeammateDiscreteAvg,MistakesTeammateDiscreteAvg,QualiTeammateNormalizedAvg,ConsistencyTeammateNormalizedAvg,PaceTeammateNormalizedAvg,StartTeammateNormalizedAvg,OvertakesTeammateNormalizedAvg,MistakesTeammateNormalizedAvg,PaceNormalizedAvg,StartNormalizedAvg,LevelNormalizedAvg,Label,RacesParticipated,Teammate,TeammateAbb
25,Nico Hulkenberg,Hulkenberg,2022,1,27,#2D826D,Aston Martin,25_Aston_Martin,GER,Германия,4.92,2.38,5.00,5.00,5.00,5.0,5.0,5.00,4.94,5.15,5.28,5.0,4.602823637316562,5.153551717998931,2.24,9.25,5.22,2022,2.0,Lance Stroll,STR
25,Nico Hulkenberg,Hulkenberg,2022,2,27,#2D826D,Aston Martin,25_Aston_Martin,GER,Германия,4.92,2.38,5.00,5.00,5.00,5.0,5.0,5.00,4.94,5.15,5.28,5.0,4.602823637316562,5.153551717998931,2.24,9.25,5.22,2022,2.0,Lance Stroll,STR
25,Nico Hulkenberg,Hulkenberg,2023,0,27,#505050,Haas F1 Team,25_Haas_F1_Team,GER,Германия,4.05,4.69,6.67,3.33,5.00,3.333333333333333,5.0,1.67,6.01,4.02,5.05,4.504707823832392,4.770685676922031,2.593642467991492,3.96,4.65,4.26,2023,6.0,Kevin Magnussen,MAG
25,Nico Hulkenberg,Hulkenberg,2023,1,27,#505050,Haas F1 Team,25_Haas_F1_Team,GER,Германия,5.30,4.26,6.82,6.32,5.79,4.7368421052631575,5.7894736842105265,5.00,5.91,5.13,5.61,4.919902533498698,5.0084369070585,5.563251438817956,3.92,5.36,5.15,2023,22.0,Kevin Magnussen,MAG
25,Nico Hulkenberg,Hulkenberg,2023,2,27,#505050,Haas F1 Team,25_Haas_F1_Team,GER,Германия,5.02,4.35,6.79,5.60,5.60,4.4,5.6000000000000005,4.29,5.93,4.86,5.48,4.820255803178784,4.951376611825748,5.10638852022927,3.93,5.21,4.95,2023,28.0,Kevin Magnussen,MAG
25,Nico Hulkenberg,Hulkenberg,2024,0,27,#505050,Haas F1 Team,25_Haas_F1_Team,GER,Германия,7.33,4.86,5.00,6.67,6.67,3.333333333333333,5.0,6.67,5.04,6.45,4.92,4.3378694597296015,5.114530309800042,6.280363325395113,4.83,5.89,6.68,2024,6.0,Kevin Magnussen,MAG
25,Nico Hulkenberg,Hulkenberg,2024,1,27,#505050,Haas F1 Team,25_Haas_F1_Team,GER,Германия,6.34,5.26,6.67,5.91,7.27,5.0,4.545454545454545,4.78,5.59,5.40,5.47,4.65005470012989,4.896572729957226,5.3837737831702634,4.46,5.90,6.09,2024,24.0,Kevin Magnussen,MAG
25,Nico Hulkenberg,Hulkenberg,2024,2,27,#505050,Haas F1 Team,25_Haas_F1_Team,GER,Германия,6.55,5.17,6.33,6.07,7.14,4.642857142857143,4.642857142857143,5.17,5.48,5.62,5.36,4.583157862901257,4.943277925637829,5.549808883582273,4.54,5.89,6.21,2024,30.0,Kevin Magnussen,MAG
25,Nico Hulkenberg,Hulkenberg,2025,0,27,#52E252,Kick Sauber,25_Kick_Sauber,GER,Германия,4.55,4.15,5.00,3.33,5.00,3.333333333333333,3.333333333333333,5.00,4.85,3.92,4.65,4.324235975874506,4.609029682559094,5.474357259215644,2.24,4.73,4.51,2025,6.0,Gabriel Bortoleto,BOR
25,Nico Hulkenberg,Hulkenberg,2025,1,27,#52E252,Kick Sauber,25_Kick_Sauber,GER,Германия,4.60,4.74,5.22,2.50,5.62,7.5,5.0,4.55,4.87,3.72,5.42,5.596962699795064,4.844916987648219,4.717573864105727,3.82,6.20,4.94,2025,23.0,Gabriel Bortoleto,BOR
25,Nico Hulkenberg,Hulkenberg,2025,2,27,#52E252,Kick Sauber,25_Kick_Sauber,GER,Германия,4.59,4.60,5.17,2.73,5.45,6.363636363636363,4.545454545454545,4.64,4.87,3.78,5.21,5.249855411453094,4.780584086260276,4.899201878932107,3.44,5.87,4.84,2025,29.0,Gabriel Bortoleto,BOR
25,Nico Hulkenberg,Hulkenberg,Все сезоны,1,27,#52E252,Все сезоны,25_Kick_Sauber,GER,Германия,5.29,4.16,5.93,4.93,5.92,5.559210526315789,5.083732057416268,4.83,5.33,4.85,5.45,5.041729983355913,4.838187565495127,5.204537701023219,3.61,6.68,5.35,Все сезоны,29.0,Gabriel Bortoleto,BOR
25,Nico Hulkenberg,Hulkenberg,Все сезоны,2,27,#52E252,Все сезоны,25_Kick_Sauber,GER,Германия,5.27,4.13,5.82,4.85,5.80,5.101623376623377,4.947077922077922,4.78,5.31,4.85,5.33,4.913317269383284,4.819515565260104,5.177237750185645,3.53,6.56,5.30,Все сезоны,29.0,Gabriel Bortoleto,BOR
25,Nico Hulkenberg,Hulkenberg,Все сезоны,0,27,#52E252,Все сезоны,25_Kick_Sauber,GER,Германия,5.31,4.56,5.56,4.44,5.56,3.3333333333333335,4.444444444444444,4.44,5.30,4.80,4.88,4.3889377531455,4.831415223093722,4.782787684200749,3.67,5.09,5.15,Все сезоны,29.0,Gabriel Bortoleto,BOR
