SeasonID,SprintIndex,FullName,WinnerQualificationSum,WinnerRaceSum,FastestLapSum,RacesTotal,WinnerRaceUnique,WinnerQualificationUnique,FastestLapUnique,CompetitionWins,CompetitionPoles,CompetitionFastLaps,CompetitionRating
2025,2,Alexander Albon,0,0,1.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Carlos Sainz,0,0,1.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Charles Leclerc,1,0,1.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Esteban Ocon,0,0,0.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Fernando Alonso,0,0,0.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Franco Colapinto,0,0,0.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Gabriel Bortoleto,0,0,0.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,George Russell,2,2,3.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Isack Hadjar,0,0,0.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Jack Doohan,0,0,0.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Kimi Antonelli,0,0,3.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Lance Stroll,0,0,0.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Lando Norris,7,7,7.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Lewis Hamilton,0,0,2.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Liam Lawson,0,0,0.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Max Verstappen,8,8,4.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Nico Hulkenberg,0,0,0.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Oliver Bearman,0,0,0.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Oscar Piastri,6,7,6.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Pierre Gasly,0,0,1.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
2025,2,Yuki Tsunoda,0,0,0.0,30,4,5,10,0.13333333333333333,0.16666666666666666,0.3333333333333333,2.11
